file,bytes,MB,MiB,time,tp,filter,dir_mem,iter,blocksize,transfersize,size,operation,options,read_time,write_time,read_tp,write_tp,prefix,n,ppn,config,timesteps,sync_t
passthrough_ll-tmpfs-2-1048576-524288.txt,,,,0.000192,5087,passthrough_ll,tmpfs,2,1048576,524288,,read,ior,,,,,,,,,,
passthrough_ll-tmpfs-2-2097152-262144.txt,,,,0.000387,5064,passthrough_ll,tmpfs,2,2097152,262144,,read,ior,,,,,,,,,,
passthrough_ll-tmpfs-2-2097152-524288.txt,,,,0.000452,4356,passthrough_ll,tmpfs,2,2097152,524288,,read,ior,,,,,,,,,,
passthrough-tmpfs-1-1048576-262144.txt,,,,0.000154,6349,passthrough,tmpfs,1,1048576,262144,,read,ior,,,,,,,,,,
passthrough-tmpfs-1-1048576-524288.txt,,,,0.000157,6180,passthrough,tmpfs,1,1048576,524288,,read,ior,,,,,,,,,,
passthrough-tmpfs-1-2097152-262144.txt,,,,0.000349,5640,passthrough,tmpfs,1,2097152,262144,,read,ior,,,,,,,,,,
passthrough-tmpfs-1-2097152-524288.txt,,,,0.000614,3210.62,passthrough,tmpfs,1,2097152,524288,,read,ior,,,,,,,,,,
passthrough-tmpfs-2-1048576-262144.txt,,,,0.000197,4687,passthrough,tmpfs,2,1048576,262144,,read,ior,,,,,,,,,,
passthrough-tmpfs-2-1048576-524288.txt,,,,0.000191,5069,passthrough,tmpfs,2,1048576,524288,,read,ior,,,,,,,,,,
passthrough-tmpfs-2-2097152-262144.txt,,,,0.000254,7743,passthrough,tmpfs,2,2097152,262144,,read,ior,,,,,,,,,,
passthrough-tmpfs-2-2097152-524288.txt,,,,0.000484,4077,passthrough,tmpfs,2,2097152,524288,,read,ior,,,,,,,,,,
passthrough_fh-fuse-1-1048576-262144.txt,,,,0.000676,1218.02,passthrough_fh,fuse,1,1048576,262144,,write,ior,,,,,,,,,,
passthrough_fh-fuse-1-1048576-524288.txt,,,,0.000854,1025.89,passthrough_fh,fuse,1,1048576,524288,,write,ior,,,,,,,,,,
passthrough_fh-fuse-1-2097152-262144.txt,,,,0.001978,927.33,passthrough_fh,fuse,1,2097152,262144,,write,ior,,,,,,,,,,
passthrough_fh-fuse-1-2097152-524288.txt,,,,0.001669,1124.64,passthrough_fh,fuse,1,2097152,524288,,write,ior,,,,,,,,,,
passthrough_fh-fuse-2-1048576-262144.txt,,,,0.001101,817.56,passthrough_fh,fuse,2,1048576,262144,,write,ior,,,,,,,,,,
passthrough_fh-fuse-2-1048576-524288.txt,,,,0.000984,849.17,passthrough_fh,fuse,2,1048576,524288,,write,ior,,,,,,,,,,
passthrough_fh-fuse-2-2097152-262144.txt,,,,0.002026,909.76,passthrough_fh,fuse,2,2097152,262144,,write,ior,,,,,,,,,,
passthrough_fh-fuse-2-2097152-524288.txt,,,,0.001347,1366.95,passthrough_fh,fuse,2,2097152,524288,,write,ior,,,,,,,,,,
passthrough_fh-tmpfs-1-1048576-262144.txt,,,,0.000209,4542,passthrough_fh,tmpfs,1,1048576,262144,,write,ior,,,,,,,,,,
passthrough_fh-tmpfs-1-1048576-524288.txt,,,,0.000251,3783,passthrough_fh,tmpfs,1,1048576,524288,,write,ior,,,,,,,,,,
passthrough_fh-tmpfs-1-2097152-262144.txt,,,,0.000562,3480.68,passthrough_fh,tmpfs,1,2097152,262144,,write,ior,,,,,,,,,,
passthrough_fh-tmpfs-1-2097152-524288.txt,,,,0.000493,3952,passthrough_fh,tmpfs,1,2097152,524288,,write,ior,,,,,,,,,,
passthrough_fh-tmpfs-2-1048576-262144.txt,,,,0.000252,3791,passthrough_fh,tmpfs,2,1048576,262144,,write,ior,,,,,,,,,,
passthrough_fh-tmpfs-2-1048576-524288.txt,,,,0.000246,3892,passthrough_fh,tmpfs,2,1048576,524288,,write,ior,,,,,,,,,,
passthrough_fh-tmpfs-2-2097152-262144.txt,,,,0.000614,3178.77,passthrough_fh,tmpfs,2,2097152,262144,,write,ior,,,,,,,,,,
passthrough_fh-tmpfs-2-2097152-524288.txt,,,,0.000558,3497.22,passthrough_fh,tmpfs,2,2097152,524288,,write,ior,,,,,,,,,,
passthrough-fuse-1-1048576-262144.txt,,,,0.001809,517.96,passthrough,fuse,1,1048576,262144,,write,ior,,,,,,,,,,
passthrough-fuse-1-1048576-524288.txt,,,,0.000832,1113.98,passthrough,fuse,1,1048576,524288,,write,ior,,,,,,,,,,
