file,bytes,MB,MiB,time,tp,filter,dir_mem,iter,blocksize,transfersize,isize,psize,size,options,read_time1,write_time1,read_time2,write_time2,read_time3,write_time3,read_time4,write_time4,read_time5,write_time5,read_time6,write_time6,read_time7,write_time7,read_tp,write_tp,prefix,n,ppn,config,timesteps,sync_t,nproc,rate_iops,rate_objs,total_time
passthrough-fuse-3-500-1000-2.txt,,,,,,passthrough,fuse,3,,,500,1000,,md,7.4203e-05,8.0772e-05,9.0009e-05,9.9726e-05,9.7412e-05,1.0840e-04,1.0493e-04,1.1676e-04,1.1265e-04,1.2655e-04,1.3901e-04,1.6426e-04,1.7485e-04,1.9894e-04,,,,,,,,,2,22339.2,5584.8,0
passthrough-fuse-3-500-1000-2.txt,,,,,,passthrough,fuse,3,,,500,1000,,md,7.4203e-05,8.0772e-05,9.0009e-05,9.9726e-05,9.7412e-05,1.0840e-04,1.0493e-04,1.1676e-04,1.1265e-04,1.2655e-04,1.3901e-04,1.6426e-04,1.7485e-04,1.9894e-04,,,,,,,,,2,22339.2,5584.8,0
passthrough_ll-tmpfs-1-200-1000-1.txt,,,,,,passthrough_ll,tmpfs,1,,,200,1000,,md,3.4770e-06,5.1360e-06,3.6170e-06,5.3260e-06,3.7115e-06,5.5540e-06,4.1280e-06,7.0300e-06,5.5440e-06,9.1150e-06,6.8190e-06,1.1977e-05,6.8940e-06,1.4470e-05,,,,,,,,,1,239692.6,59923.2,0
passthrough_ll-tmpfs-1-200-1000-1.txt,,,,,,passthrough_ll,tmpfs,1,,,200,1000,,md,3.4770e-06,5.1360e-06,3.6170e-06,5.3260e-06,3.7115e-06,5.5540e-06,4.1280e-06,7.0300e-06,5.5440e-06,9.1150e-06,6.8190e-06,1.1977e-05,6.8940e-06,1.4470e-05,,,,,,,,,1,239692.6,59923.2,0
passthrough_ll-tmpfs-1-200-1000-2.txt,,,,,,passthrough_ll,tmpfs,1,,,200,1000,,md,2.9840e-06,4.1640e-06,3.1270e-06,4.5330e-06,3.1970e-06,4.6365e-06,3.3030e-06,4.7720e-06,3.4770e-06,5.1820e-06,5.2570e-06,8.4920e-06,1.0919e-05,1.1888e-05,,,,,,,,,2,602488.6,150622.1,0
passthrough_ll-tmpfs-1-200-1000-2.txt,,,,,,passthrough_ll,tmpfs,1,,,200,1000,,md,2.9840e-06,4.1640e-06,3.1270e-06,4.5330e-06,3.1970e-06,4.6365e-06,3.3030e-06,4.7720e-06,3.4770e-06,5.1820e-06,5.2570e-06,8.4920e-06,1.0919e-05,1.1888e-05,,,,,,,,,2,602488.6,150622.1,0
passthrough_ll-tmpfs-1-500-1000-1.txt,,,,,,passthrough_ll,tmpfs,1,,,500,1000,,md,2.7460e-06,4.1290e-06,3.0000e-06,4.4470e-06,3.1110e-06,4.6000e-06,3.4090e-06,4.8860e-06,4.6430e-06,7.3620e-06,5.6810e-06,8.8260e-06,1.3265e-05,1.3814e-05,,,,,,,,,1,294150.7,73537.7,0
passthrough_ll-tmpfs-1-500-1000-1.txt,,,,,,passthrough_ll,tmpfs,1,,,500,1000,,md,2.7460e-06,4.1290e-06,3.0000e-06,4.4470e-06,3.1110e-06,4.6000e-06,3.4090e-06,4.8860e-06,4.6430e-06,7.3620e-06,5.6810e-06,8.8260e-06,1.3265e-05,1.3814e-05,,,,,,,,,1,294150.7,73537.7,0
passthrough_ll-tmpfs-1-500-1000-2.txt,,,,,,passthrough_ll,tmpfs,1,,,500,1000,,md,2.8870e-06,4.3250e-06,3.1430e-06,4.5940e-06,3.2895e-06,4.8590e-06,4.5300e-06,7.1570e-06,4.7880e-06,7.8440e-06,1.3189e-05,1.7601e-05,1.5113e-05,2.3376e-05,,,,,,,,,2,456476.1,114119.0,0
passthrough_ll-tmpfs-1-500-1000-2.txt,,,,,,passthrough_ll,tmpfs,1,,,500,1000,,md,2.8870e-06,4.3250e-06,3.1430e-06,4.5940e-06,3.2895e-06,4.8590e-06,4.5300e-06,7.1570e-06,4.7880e-06,7.8440e-06,1.3189e-05,1.7601e-05,1.5113e-05,2.3376e-05,,,,,,,,,2,456476.1,114119.0,0
passthrough_ll-tmpfs-2-200-1000-1.txt,,,,,,passthrough_ll,tmpfs,2,,,200,1000,,md,2.8020e-06,4.1550e-06,2.9370e-06,4.3500e-06,3.0175e-06,4.4700e-06,3.1680e-06,4.6280e-06,3.3850e-06,4.8750e-06,5.2840e-06,6.8660e-06,6.5160e-06,1.4483e-05,,,,,,,,,1,327267.0,81816.8,0
passthrough_ll-tmpfs-2-200-1000-1.txt,,,,,,passthrough_ll,tmpfs,2,,,200,1000,,md,2.8020e-06,4.1550e-06,2.9370e-06,4.3500e-06,3.0175e-06,4.4700e-06,3.1680e-06,4.6280e-06,3.3850e-06,4.8750e-06,5.2840e-06,6.8660e-06,6.5160e-06,1.4483e-05,,,,,,,,,1,327267.0,81816.8,0
passthrough_ll-tmpfs-2-200-1000-2.txt,,,,,,passthrough_ll,tmpfs,2,,,200,1000,,md,2.9230e-06,4.3110e-06,3.1130e-06,4.4500e-06,3.1760e-06,4.5330e-06,3.2880e-06,4.6520e-06,3.4660e-06,4.9230e-06,4.8750e-06,7.7990e-06,6.2250e-06,2.2887e-05,,,,,,,,,2,602319.8,150580.0,0
passthrough_ll-tmpfs-2-200-1000-2.txt,,,,,,passthrough_ll,tmpfs,2,,,200,1000,,md,2.9230e-06,4.3110e-06,3.1130e-06,4.4500e-06,3.1760e-06,4.5330e-06,3.2880e-06,4.6520e-06,3.4660e-06,4.9230e-06,4.8750e-06,7.7990e-06,6.2250e-06,2.2887e-05,,,,,,,,,2,602319.8,150580.0,0
passthrough_ll-tmpfs-2-500-1000-1.txt,,,,,,passthrough_ll,tmpfs,2,,,500,1000,,md,2.9180e-06,4.2940e-06,3.0630e-06,4.4470e-06,3.1165e-06,4.5365e-06,3.2250e-06,4.7200e-06,3.3760e-06,5.0020e-06,3.7270e-06,7.6670e-06,9.1520e-06,9.5020e-06,,,,,,,,,1,323554.5,80888.6,0
passthrough_ll-tmpfs-2-500-1000-1.txt,,,,,,passthrough_ll,tmpfs,2,,,500,1000,,md,2.9180e-06,4.2940e-06,3.0630e-06,4.4470e-06,3.1165e-06,4.5365e-06,3.2250e-06,4.7200e-06,3.3760e-06,5.0020e-06,3.7270e-06,7.6670e-06,9.1520e-06,9.5020e-06,,,,,,,,,1,323554.5,80888.6,0
passthrough_ll-tmpfs-2-500-1000-2.txt,,,,,,passthrough_ll,tmpfs,2,,,500,1000,,md,2.9630e-06,4.2690e-06,3.1280e-06,4.4930e-06,3.1930e-06,4.5680e-06,3.2910e-06,4.7140e-06,3.4230e-06,5.6710e-06,4.2610e-06,7.9530e-06,1.1911e-05,8.7530e-06,,,,,,,,,2,618234.4,154558.6,0
passthrough_ll-tmpfs-2-500-1000-2.txt,,,,,,passthrough_ll,tmpfs,2,,,500,1000,,md,2.9630e-06,4.2690e-06,3.1280e-06,4.4930e-06,3.1930e-06,4.5680e-06,3.2910e-06,4.7140e-06,3.4230e-06,5.6710e-06,4.2610e-06,7.9530e-06,1.1911e-05,8.7530e-06,,,,,,,,,2,618234.4,154558.6,0
passthrough_ll-tmpfs-3-200-1000-1.txt,,,,,,passthrough_ll,tmpfs,3,,,200,1000,,md,2.7600e-06,4.0550e-06,2.8520e-06,4.2670e-06,2.9215e-06,4.3880e-06,3.0610e-06,4.5790e-06,3.2100e-06,4.7440e-06,1.2973e-05,1.5609e-05,1.3083e-05,1.9345e-05,,,,,,,,,1,331378.8,82844.7,0
passthrough_ll-tmpfs-3-200-1000-1.txt,,,,,,passthrough_ll,tmpfs,3,,,200,1000,,md,2.7600e-06,4.0550e-06,2.8520e-06,4.2670e-06,2.9215e-06,4.3880e-06,3.0610e-06,4.5790e-06,3.2100e-06,4.7440e-06,1.2973e-05,1.5609e-05,1.3083e-05,1.9345e-05,,,,,,,,,1,331378.8,82844.7,0
passthrough_ll-tmpfs-3-200-1000-2.txt,,,,,,passthrough_ll,tmpfs,3,,,200,1000,,md,2.9650e-06,4.3060e-06,3.1270e-06,4.4680e-06,3.1980e-06,4.5510e-06,3.3050e-06,4.6580e-06,3.4910e-06,4.9010e-06,4.6200e-06,7.7910e-06,5.8300e-06,8.1000e-06,,,,,,,,,2,617181.3,154295.3,0
passthrough_ll-tmpfs-3-200-1000-2.txt,,,,,,passthrough_ll,tmpfs,3,,,200,1000,,md,2.9650e-06,4.3060e-06,3.1270e-06,4.4680e-06,3.1980e-06,4.5510e-06,3.3050e-06,4.6580e-06,3.4910e-06,4.9010e-06,4.6200e-06,7.7910e-06,5.8300e-06,8.1000e-06,,,,,,,,,2,617181.3,154295.3,0
passthrough_ll-tmpfs-3-500-1000-1.txt,,,,,,passthrough_ll,tmpfs,3,,,500,1000,,md,2.7660e-06,4.0910e-06,2.9300e-06,4.3280e-06,3.0060e-06,4.4270e-06,3.1270e-06,4.5710e-06,3.3060e-06,4.7620e-06,4.3550e-06,7.4860e-06,1.3448e-05,8.5360e-06,,,,,,,,,1,333877.4,83469.3,0
passthrough_ll-tmpfs-3-500-1000-1.txt,,,,,,passthrough_ll,tmpfs,3,,,500,1000,,md,2.7660e-06,4.0910e-06,2.9300e-06,4.3280e-06,3.0060e-06,4.4270e-06,3.1270e-06,4.5710e-06,3.3060e-06,4.7620e-06,4.3550e-06,7.4860e-06,1.3448e-05,8.5360e-06,,,,,,,,,1,333877.4,83469.3,0
passthrough_ll-tmpfs-3-500-1000-2.txt,,,,,,passthrough_ll,tmpfs,3,,,500,1000,,md,2.8740e-06,4.1680e-06,3.0780e-06,4.3780e-06,3.1665e-06,4.5130e-06,3.3340e-06,4.7350e-06,4.3300e-06,6.7090e-06,5.8470e-06,8.9060e-06,1.8559e-05,3.0002e-05,,,,,,,,,2,581457.6,145364.4,0
passthrough_ll-tmpfs-3-500-1000-2.txt,,,,,,passthrough_ll,tmpfs,3,,,500,1000,,md,2.8740e-06,4.1680e-06,3.0780e-06,4.3780e-06,3.1665e-06,4.5130e-06,3.3340e-06,4.7350e-06,4.3300e-06,6.7090e-06,5.8470e-06,8.9060e-06,1.8559e-05,3.0002e-05,,,,,,,,,2,581457.6,145364.4,0
passthrough-tmpfs-1-200-1000-1.txt,,,,,,passthrough,tmpfs,1,,,200,1000,,md,2.8070e-06,4.1810e-06,2.9630e-06,4.3500e-06,3.1880e-06,4.6320e-06,4.4660e-06,7.2950e-06,4.8270e-06,8.0850e-06,7.0170e-06,1.4912e-05,1.5985e-05,1.5183e-05,,,,,,,,,1,262280.2,65570.1,0
passthrough-tmpfs-1-200-1000-1.txt,,,,,,passthrough,tmpfs,1,,,200,1000,,md,2.8070e-06,4.1810e-06,2.9630e-06,4.3500e-06,3.1880e-06,4.6320e-06,4.4660e-06,7.2950e-06,4.8270e-06,8.0850e-06,7.0170e-06,1.4912e-05,1.5985e-05,1.5183e-05,,,,,,,,,1,262280.2,65570.1,0
passthrough-tmpfs-1-200-1000-2.txt,,,,,,passthrough,tmpfs,1,,,200,1000,,md,2.9690e-06,4.3910e-06,3.1440e-06,4.5160e-06,3.2200e-06,4.5905e-06,3.3100e-06,4.7310e-06,3.4730e-06,5.9220e-06,6.1210e-06,8.6200e-06,4.1167e-05,1.2123e-05,,,,,,,,,2,596734.1,149183.5,0
passthrough-tmpfs-1-200-1000-2.txt,,,,,,passthrough,tmpfs,1,,,200,1000,,md,2.9690e-06,4.3910e-06,3.1440e-06,4.5160e-06,3.2200e-06,4.5905e-06,3.3100e-06,4.7310e-06,3.4730e-06,5.9220e-06,6.1210e-06,8.6200e-06,4.1167e-05,1.2123e-05,,,,,,,,,2,596734.1,149183.5,0
passthrough-tmpfs-1-500-1000-1.txt,,,,,,passthrough,tmpfs,1,,,500,1000,,md,3.5260e-06,5.2850e-06,3.6870e-06,5.4250e-06,3.7480e-06,5.4930e-06,3.8650e-06,5.6610e-06,4.0370e-06,6.0620e-06,4.4800e-06,9.3840e-06,8.5520e-06,2.1191e-05,,,,,,,,,1,264686.0,66171.5,0
passthrough-tmpfs-1-500-1000-1.txt,,,,,,passthrough,tmpfs,1,,,500,1000,,md,3.5260e-06,5.2850e-06,3.6870e-06,5.4250e-06,3.7480e-06,5.4930e-06,3.8650e-06,5.6610e-06,4.0370e-06,6.0620e-06,4.4800e-06,9.3840e-06,8.5520e-06,2.1191e-05,,,,,,,,,1,264686.0,66171.5,0
passthrough-tmpfs-1-500-1000-2.txt,,,,,,passthrough,tmpfs,1,,,500,1000,,md,2.9760e-06,4.2840e-06,3.1990e-06,4.5100e-06,3.7620e-06,5.8760e-06,5.0980e-06,7.6620e-06,5.2140e-06,7.8980e-06,6.8870e-06,1.2260e-05,1.5567e-05,3.1945e-05,,,,,,,,,2,486903.9,121726.0,0
passthrough-tmpfs-1-500-1000-2.txt,,,,,,passthrough,tmpfs,1,,,500,1000,,md,2.9760e-06,4.2840e-06,3.1990e-06,4.5100e-06,3.7620e-06,5.8760e-06,5.0980e-06,7.6620e-06,5.2140e-06,7.8980e-06,6.8870e-06,1.2260e-05,1.5567e-05,3.1945e-05,,,,,,,,,2,486903.9,121726.0,0
passthrough-tmpfs-2-200-1000-1.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,2.7210e-06,4.1230e-06,2.9180e-06,4.2640e-06,2.9945e-06,4.3735e-06,3.1510e-06,4.5460e-06,3.3250e-06,4.7470e-06,6.7310e-06,7.5130e-06,1.7409e-05,8.9190e-06,,,,,,,,,1,324336.4,81084.1,0
passthrough-tmpfs-2-200-1000-1.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,2.7210e-06,4.1230e-06,2.9180e-06,4.2640e-06,2.9945e-06,4.3735e-06,3.1510e-06,4.5460e-06,3.3250e-06,4.7470e-06,6.7310e-06,7.5130e-06,1.7409e-05,8.9190e-06,,,,,,,,,1,324336.4,81084.1,0
passthrough-tmpfs-2-200-1000-2.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,2.9770e-06,4.2760e-06,3.1510e-06,4.4150e-06,3.2190e-06,4.4865e-06,3.3300e-06,4.5940e-06,3.5010e-06,5.0770e-06,4.8430e-06,8.4320e-06,6.0410e-06,1.1955e-05,,,,,,,,,2,614776.2,153694.1,0
passthrough-tmpfs-2-200-1000-2.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,2.9770e-06,4.2760e-06,3.1510e-06,4.4150e-06,3.2190e-06,4.4865e-06,3.3300e-06,4.5940e-06,3.5010e-06,5.0770e-06,4.8430e-06,8.4320e-06,6.0410e-06,1.1955e-05,,,,,,,,,2,614776.2,153694.1,0
passthrough-tmpfs-2-500-1000-1.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,2.9290e-06,4.2050e-06,3.0770e-06,4.3510e-06,3.1380e-06,4.4265e-06,3.2790e-06,4.5500e-06,3.4480e-06,4.8110e-06,4.5710e-06,8.0120e-06,6.5190e-06,1.3780e-05,,,,,,,,,1,323600.5,80900.1,0
passthrough-tmpfs-2-500-1000-1.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,2.9290e-06,4.2050e-06,3.0770e-06,4.3510e-06,3.1380e-06,4.4265e-06,3.2790e-06,4.5500e-06,3.4480e-06,4.8110e-06,4.5710e-06,8.0120e-06,6.5190e-06,1.3780e-05,,,,,,,,,1,323600.5,80900.1,0
passthrough-tmpfs-2-500-1000-2.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,3.0870e-06,4.4270e-06,3.2680e-06,4.7370e-06,3.3350e-06,4.9370e-06,3.4270e-06,5.1200e-06,3.5750e-06,5.5060e-06,4.8000e-06,8.4860e-06,1.2416e-05,1.7020e-05,,,,,,,,,2,570196.1,142549.0,0
passthrough-tmpfs-2-500-1000-2.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,3.0870e-06,4.4270e-06,3.2680e-06,4.7370e-06,3.3350e-06,4.9370e-06,3.4270e-06,5.1200e-06,3.5750e-06,5.5060e-06,4.8000e-06,8.4860e-06,1.2416e-05,1.7020e-05,,,,,,,,,2,570196.1,142549.0,0
passthrough-tmpfs-3-200-1000-1.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,2.8840e-06,4.2340e-06,3.0420e-06,4.4220e-06,3.1245e-06,4.5310e-06,3.2990e-06,4.6890e-06,3.5600e-06,5.4580e-06,2.1847e-05,2.3272e-05,2.2303e-05,2.7617e-05,,,,,,,,,1,295084.5,73771.1,0
passthrough-tmpfs-3-200-1000-1.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,2.8840e-06,4.2340e-06,3.0420e-06,4.4220e-06,3.1245e-06,4.5310e-06,3.2990e-06,4.6890e-06,3.5600e-06,5.4580e-06,2.1847e-05,2.3272e-05,2.2303e-05,2.7617e-05,,,,,,,,,1,295084.5,73771.1,0
passthrough-tmpfs-3-200-1000-2.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,3.0110e-06,4.3070e-06,3.1690e-06,4.4550e-06,3.2305e-06,4.5450e-06,3.3110e-06,4.6960e-06,3.4490e-06,5.6360e-06,3.8050e-06,7.9700e-06,1.0597e-05,8.4540e-06,,,,,,,,,2,595409.1,148852.3,0
passthrough-tmpfs-3-200-1000-2.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,3.0110e-06,4.3070e-06,3.1690e-06,4.4550e-06,3.2305e-06,4.5450e-06,3.3110e-06,4.6960e-06,3.4490e-06,5.6360e-06,3.8050e-06,7.9700e-06,1.0597e-05,8.4540e-06,,,,,,,,,2,595409.1,148852.3,0
passthrough-tmpfs-3-500-1000-1.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,2.7030e-06,4.1420e-06,2.9160e-06,4.2870e-06,2.9965e-06,4.3750e-06,3.1240e-06,4.5370e-06,3.3700e-06,4.8370e-06,1.6893e-05,2.7723e-05,4.0154e-05,3.4894e-05,,,,,,,,,1,312503.7,78125.9,0
passthrough-tmpfs-3-500-1000-1.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,2.7030e-06,4.1420e-06,2.9160e-06,4.2870e-06,2.9965e-06,4.3750e-06,3.1240e-06,4.5370e-06,3.3700e-06,4.8370e-06,1.6893e-05,2.7723e-05,4.0154e-05,3.4894e-05,,,,,,,,,1,312503.7,78125.9,0
passthrough-tmpfs-3-500-1000-2.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,2.9800e-06,4.2930e-06,3.1700e-06,4.5550e-06,3.2280e-06,4.6300e-06,3.2990e-06,4.7470e-06,3.4260e-06,5.7500e-06,3.7990e-06,8.3070e-06,1.6544e-05,4.3068e-05,,,,,,,,,2,613402.9,153350.7,0
passthrough-tmpfs-3-500-1000-2.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,2.9800e-06,4.2930e-06,3.1700e-06,4.5550e-06,3.2280e-06,4.6300e-06,3.2990e-06,4.7470e-06,3.4260e-06,5.7500e-06,3.7990e-06,8.3070e-06,1.6544e-05,4.3068e-05,,,,,,,,,2,613402.9,153350.7,0
