file,bytes,MB,MiB,time,tp,filter,dir_mem,iter,blocksize,size,operation,options,read_time,write_time,read_tp,write_tp,prefix,n,ppn,config,timesteps,sync_t
passthrough-fuse-1-100-30000-read.txt,30720000,31,29,0.0109448,2867.2,passthrough,fuse,1,100,30000,read,dd,,,,,,,,,,
passthrough-fuse-1-100-30000-write.txt,30720000,31,29,0.0215334,1433.6,passthrough,fuse,1,100,30000,write,dd,,,,,,,,,,
passthrough-fuse-1-128-30000-read.txt,30670848,31,29,0.0119219,2662.4,passthrough,fuse,1,128,30000,read,dd,,,,,,,,,,
passthrough-fuse-1-128-30000-write.txt,30670848,31,29,0.0254717,1228.8,passthrough,fuse,1,128,30000,write,dd,,,,,,,,,,
passthrough-fuse-1-16-30000-read.txt,30720000,31,29,0.0284204,1126.4,passthrough,fuse,1,16,30000,read,dd,,,,,,,,,,
passthrough-fuse-1-16-30000-write.txt,30720000,31,29,0.0515116,596,passthrough,fuse,1,16,30000,write,dd,,,,,,,,,,
passthrough-fuse-1-4-30000-read.txt,30720000,31,29,0.0881147,349,passthrough,fuse,1,4,30000,read,dd,,,,,,,,,,
passthrough-fuse-1-4-30000-write.txt,30720000,31,29,0.169137,182,passthrough,fuse,1,4,30000,write,dd,,,,,,,,,,
passthrough-fuse-2-1000-30000-read.txt,30720000,31,29,0.0102159,3072.0,passthrough,fuse,2,1000,30000,read,dd,,,,,,,,,,
passthrough-fuse-2-1000-30000-write.txt,30720000,31,29,0.0257432,1228.8,passthrough,fuse,2,1000,30000,write,dd,,,,,,,,,,
passthrough-fuse-2-100-30000-read.txt,30720000,31,29,0.0123923,2560.0,passthrough,fuse,2,100,30000,read,dd,,,,,,,,,,
passthrough-fuse-2-100-30000-write.txt,30720000,31,29,0.0289121,1126.4,passthrough,fuse,2,100,30000,write,dd,,,,,,,,,,
passthrough-fuse-2-128-30000-read.txt,30670848,31,29,0.0112626,2764.8,passthrough,fuse,2,128,30000,read,dd,,,,,,,,,,
passthrough-fuse-2-128-30000-write.txt,30670848,31,29,0.021383,1433.6,passthrough,fuse,2,128,30000,write,dd,,,,,,,,,,
passthrough-fuse-2-16-30000-read.txt,30720000,31,29,0.0292605,1024.0,passthrough,fuse,2,16,30000,read,dd,,,,,,,,,,
passthrough-fuse-2-16-30000-write.txt,30720000,31,29,0.0518952,592,passthrough,fuse,2,16,30000,write,dd,,,,,,,,,,
passthrough-fuse-2-4-30000-read.txt,30720000,31,29,0.0815996,376,passthrough,fuse,2,4,30000,read,dd,,,,,,,,,,
passthrough-fuse-2-4-30000-write.txt,30720000,31,29,0.157163,195,passthrough,fuse,2,4,30000,write,dd,,,,,,,,,,
passthrough-fuse-3-1000-30000-read.txt,30720000,31,29,0.0145504,2150.4,passthrough,fuse,3,1000,30000,read,dd,,,,,,,,,,
passthrough-fuse-3-1000-30000-write.txt,30720000,31,29,0.029945,1024.0,passthrough,fuse,3,1000,30000,write,dd,,,,,,,,,,
passthrough-fuse-3-100-30000-read.txt,30720000,31,29,0.016381,1945.6,passthrough,fuse,3,100,30000,read,dd,,,,,,,,,,
passthrough-fuse-3-100-30000-write.txt,30720000,31,29,0.0358551,857,passthrough,fuse,3,100,30000,write,dd,,,,,,,,,,
passthrough-fuse-3-128-30000-read.txt,30670848,31,29,0.0137554,2252.8,passthrough,fuse,3,128,30000,read,dd,,,,,,,,,,
passthrough-fuse-3-128-30000-write.txt,30670848,31,29,0.0312834,980,passthrough,fuse,3,128,30000,write,dd,,,,,,,,,,
passthrough-fuse-3-16-30000-read.txt,30720000,31,29,0.0323783,949,passthrough,fuse,3,16,30000,read,dd,,,,,,,,,,
passthrough-fuse-3-16-30000-write.txt,30720000,31,29,0.0658911,466,passthrough,fuse,3,16,30000,write,dd,,,,,,,,,,
passthrough-fuse-3-4-30000-read.txt,30720000,31,29,0.0903096,340,passthrough,fuse,3,4,30000,read,dd,,,,,,,,,,
passthrough-fuse-3-4-30000-write.txt,30720000,31,29,0.159016,193,passthrough,fuse,3,4,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-1-1000-30000-read.txt,30720000,31,29,0.0153411,2048.0,passthrough_ll,fuse,1,1000,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-1-1000-30000-write.txt,30720000,31,29,0.0211801,1536.0,passthrough_ll,fuse,1,1000,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-1-100-30000-read.txt,30720000,31,29,0.0168594,1843.2,passthrough_ll,fuse,1,100,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-1-100-30000-write.txt,30720000,31,29,0.0195299,1638.4,passthrough_ll,fuse,1,100,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-1-128-30000-read.txt,30670848,31,29,0.0203591,1536.0,passthrough_ll,fuse,1,128,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-1-128-30000-write.txt,30670848,31,29,0.0190966,1638.4,passthrough_ll,fuse,1,128,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-1-16-30000-read.txt,30720000,31,29,0.0197998,1638.4,passthrough_ll,fuse,1,16,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-1-16-30000-write.txt,30720000,31,29,0.0421817,728,passthrough_ll,fuse,1,16,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-1-4-30000-read.txt,30720000,31,29,0.0231997,1331.2,passthrough_ll,fuse,1,4,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-1-4-30000-write.txt,30720000,31,29,0.0993311,309,passthrough_ll,fuse,1,4,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-2-1000-30000-read.txt,30720000,31,29,0.0180207,1740.8,passthrough_ll,fuse,2,1000,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-2-1000-30000-write.txt,30720000,31,29,0.0195058,1638.4,passthrough_ll,fuse,2,1000,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-2-100-30000-read.txt,30720000,31,29,0.0199633,1536.0,passthrough_ll,fuse,2,100,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-2-100-30000-write.txt,30720000,31,29,0.0209708,1536.0,passthrough_ll,fuse,2,100,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-2-128-30000-read.txt,30670848,31,29,0.0162329,1945.6,passthrough_ll,fuse,2,128,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-2-128-30000-write.txt,30670848,31,29,0.0199851,1536.0,passthrough_ll,fuse,2,128,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-2-16-30000-read.txt,30720000,31,29,0.017146,1843.2,passthrough_ll,fuse,2,16,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-2-16-30000-write.txt,30720000,31,29,0.0396575,775,passthrough_ll,fuse,2,16,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-2-4-30000-read.txt,30720000,31,29,0.0207445,1536.0,passthrough_ll,fuse,2,4,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-2-4-30000-write.txt,30720000,31,29,0.0861054,357,passthrough_ll,fuse,2,4,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-3-1000-30000-read.txt,30720000,31,29,0.0160346,1945.6,passthrough_ll,fuse,3,1000,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-3-1000-30000-write.txt,30720000,31,29,0.0226182,1433.6,passthrough_ll,fuse,3,1000,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-3-100-30000-read.txt,30720000,31,29,0.0194648,1638.4,passthrough_ll,fuse,3,100,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-3-100-30000-write.txt,30720000,31,29,0.0199684,1536.0,passthrough_ll,fuse,3,100,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-3-128-30000-read.txt,30670848,31,29,0.0164041,1945.6,passthrough_ll,fuse,3,128,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-3-128-30000-write.txt,30670848,31,29,0.0193091,1638.4,passthrough_ll,fuse,3,128,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-3-16-30000-read.txt,30720000,31,29,0.0171677,1843.2,passthrough_ll,fuse,3,16,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-3-16-30000-write.txt,30720000,31,29,0.0391864,784,passthrough_ll,fuse,3,16,30000,write,dd,,,,,,,,,,
passthrough_ll-fuse-3-4-30000-read.txt,30720000,31,29,0.0207178,1536.0,passthrough_ll,fuse,3,4,30000,read,dd,,,,,,,,,,
passthrough_ll-fuse-3-4-30000-write.txt,30720000,31,29,0.099726,308,passthrough_ll,fuse,3,4,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-1-1000-30000-read.txt,30720000,31,29,0.00548659,5734.4,passthrough_ll,tmpfs,1,1000,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-1-1000-30000-write.txt,30720000,31,29,0.0102007,3072.0,passthrough_ll,tmpfs,1,1000,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-1-100-30000-read.txt,30720000,31,29,0.00741202,4198.4,passthrough_ll,tmpfs,1,100,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-1-100-30000-write.txt,30720000,31,29,0.00733837,4300.8,passthrough_ll,tmpfs,1,100,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-1-128-30000-read.txt,30670848,31,29,0.00820683,3788.8,passthrough_ll,tmpfs,1,128,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-1-128-30000-write.txt,30670848,31,29,0.00819552,3788.8,passthrough_ll,tmpfs,1,128,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-1-16-30000-read.txt,30720000,31,29,0.00625551,5017.6,passthrough_ll,tmpfs,1,16,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-1-16-30000-write.txt,30720000,31,29,0.0088348,3584.0,passthrough_ll,tmpfs,1,16,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-1-4-30000-read.txt,30720000,31,29,0.0139138,2252.8,passthrough_ll,tmpfs,1,4,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-1-4-30000-write.txt,30720000,31,29,0.0182642,1740.8,passthrough_ll,tmpfs,1,4,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-2-1000-30000-read.txt,30720000,31,29,0.00522578,6041.6,passthrough_ll,tmpfs,2,1000,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-2-1000-30000-write.txt,30720000,31,29,0.0076334,4096.0,passthrough_ll,tmpfs,2,1000,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-2-100-30000-read.txt,30720000,31,29,0.00503278,6246.4,passthrough_ll,tmpfs,2,100,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-2-100-30000-write.txt,30720000,31,29,0.00742343,4198.4,passthrough_ll,tmpfs,2,100,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-2-128-30000-read.txt,30670848,31,29,0.00547264,5734.4,passthrough_ll,tmpfs,2,128,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-2-128-30000-write.txt,30670848,31,29,0.00717191,4403.2,passthrough_ll,tmpfs,2,128,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-2-16-30000-read.txt,30720000,31,29,0.00636027,4915.2,passthrough_ll,tmpfs,2,16,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-2-16-30000-write.txt,30720000,31,29,0.00865955,3584.0,passthrough_ll,tmpfs,2,16,30000,write,dd,,,,,,,,,,
